Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
E1JHT5	Q9VAI8	MXT	DMRT99B	CG2950|DMEL_CG2950	CG15504|DMEL_CG15504	FBGN0031637	FBGN0039683	14605208:0398:HT|14605208:0018:HT
E1JHT5	Q9VFS4	MXT	Q9VFS4	CG2950|DMEL_CG2950	CG14367|DMEL_CG14367	FBGN0031637	FBGN0038170	14605208:0398:HT|14605208:0018:HT
E1JHT5	Q9VL73	MXT	Q9VL73	CG2950|DMEL_CG2950	CG13124|DMEL_CG13124	FBGN0031637	FBGN0032156	14605208:0398:HT|14605208:0018:HT
E1JHT5	Q9VR29	MXT	Q9VR29	CG2950|DMEL_CG2950	CG3225|DMEL_CG3225	FBGN0031637	FBGN0031631	14605208:0398:HT|14605208:0018:HT
E1JHT5	Q9VR61	MXT	S6KII	CG2950|DMEL_CG2950	CG17596|DMEL_CG17596	FBGN0031637	FBGN0262866	14605208:0398:HT|14605208:0018:HT
E1JHT5	Q9VSB6	MXT	EIF4E-5	CG2950|DMEL_CG2950	CG8277|DMEL_CG8277	FBGN0031637	FBGN0035823	14605208:0398:HT|14605208:0018:HT
E1JHT5	Q9W5B3	MXT	EIF4E-7	CG2950|DMEL_CG2950	CG32859|DMEL_CG32859	FBGN0031637	FBGN0040368	14605208:0398:HT|23716590:0018:LC|14605208:0018:HT
E1JI03	P21750	BMM	SALA	CG5295|DMEL_CG5295	CG4922	FBGN0036449	FBGN0003313	14605208:0398:HT|14605208:0018:HT
E1JI40	P19538	VERM	CI	CG8756|DMEL_CG8756	CG2125	FBGN0261341	FBGN0004859	15710747:0399:HT|15710747:0018:HT
E1JI40	P49762	VERM	DOA	CG8756|DMEL_CG8756	CG42320	FBGN0261341	FBGN0265998	15575970:0018:HT
E1JI40	Q8IQB4	VERM	ZASP66	CG8756|DMEL_CG8756	CG6416|DMEL_CG6416	FBGN0261341	FBGN0035917	14605208:0018:HT
E1JIF4	E1JIH4	PIF1A	E1JIH4	CG42599|DMEL_CG42599	CG8478|DMEL_CG8478	FBGN0261015	FBGN0037746	14605208:0398:HT|14605208:0018:HT
E1JIF4	O44783	PIF1A	STY	CG42599|DMEL_CG42599	CG1921	FBGN0261015	FBGN0014388	15710747:0018:HT
E1JIF4	O76908	PIF1A	VILYA	CG42599|DMEL_CG42599	CG2709	FBGN0261015	FBGN0024977	14605208:0398:HT|14605208:0018:HT
E1JIF4	O97420	PIF1A	O97420	CG42599|DMEL_CG42599	CG14818	FBGN0261015	FBGN0026088	14605208:0018:HT
E1JIF4	P02825	PIF1A	HSP70AB	CG42599|DMEL_CG42599	CG18743	FBGN0261015	FBGN0013276	14605208:0018:HT
E1JIF4	P10035	PIF1A	H2.0	CG42599|DMEL_CG42599	CG11607	FBGN0261015	FBGN0001170	14605208:0398:HT|14605208:0018:HT
E1JIF4	P18489	PIF1A	SYB	CG42599|DMEL_CG42599	CG12210	FBGN0261015	FBGN0003660	15710747:0399:HT
E1JIF4	P23023	PIF1A	DSX	CG42599|DMEL_CG42599	CG11094	FBGN0261015	FBGN0000504	14605208:0398:HT|14605208:0018:HT
E1JIF4	P82910	PIF1A	HSP70AA	CG42599|DMEL_CG42599	CG31366	FBGN0261015	FBGN0013275	14605208:0018:HT
E1JIF4	Q0E8K8	PIF1A	VDUP1	CG42599|DMEL_CG42599	CG7047|DMEL_CG7047	FBGN0261015	FBGN0035103	14605208:0018:HT
E1JIF4	Q24206	PIF1A	BR	CG42599|DMEL_CG42599	CG11491	FBGN0261015	FBGN0283451	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q27350	PIF1A	SO	CG42599|DMEL_CG42599	CG11121	FBGN0261015	FBGN0003460	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q4V3L3	PIF1A	Q4V3L3	CG42599|DMEL_CG42599	CG12433|CG43996|DMEL_CG43996	FBGN0261015	FBGN0264738	14605208:0018:HT
E1JIF4	Q7JXF5	PIF1A	NUP62	CG42599|DMEL_CG42599	CG6251|DMEL_CG6251	FBGN0261015	FBGN0034118	14605208:0018:HT
E1JIF4	Q7KW14	PIF1A	Q7KW14	CG42599|DMEL_CG42599	CG32809	FBGN0261015	FBGN0023531	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q8INI8	PIF1A	HSP70BA	CG42599|DMEL_CG42599	CG31449	FBGN0261015	FBGN0013277	14605208:0018:HT
E1JIF4	Q8STG9	PIF1A	SEC61ALPHA	CG42599|DMEL_CG42599	CG9539|DMEL_CG9539	FBGN0261015	FBGN0086357	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q95RB1	PIF1A	Q95RB1	CG42599|DMEL_CG42599	CG14641|DMEL_CG14641	FBGN0261015	FBGN0037220	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q9V8K2	PIF1A	SEC6	CG42599|DMEL_CG42599	CG5341	FBGN0261015	FBGN0266671	15710747:0018:HT
E1JIF4	Q9V9Z4	PIF1A	Q9V9Z4	CG42599|DMEL_CG42599	CG15564|DMEL_CG15564	FBGN0261015	FBGN0039833	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q9VBQ4	PIF1A	Q9VBQ4	CG42599|DMEL_CG42599	CG5107|DMEL_CG5107	FBGN0261015	FBGN0039342	14605208:0018:HT
E1JIF4	Q9VCL2	PIF1A	Q9VCL2	CG42599|DMEL_CG42599	CG10164|DMEL_CG10164	FBGN0261015	FBGN0039088	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q9VE23	PIF1A	XRP1	CG42599|DMEL_CG42599	CG17836|DMEL_CG17836	FBGN0261015	FBGN0261113	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q9VF73	PIF1A	CG34404-RC	CG42599|DMEL_CG42599	CG34404|DMEL_CG34404	FBGN0261015	FBGN0085433	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q9VG58	PIF1A	HSP70BBB	CG42599|DMEL_CG42599	CG5834	FBGN0261015	FBGN0051354	14605208:0018:HT
E1JIF4	Q9VHA9	PIF1A	Q9VHA9	CG42599|DMEL_CG42599	CG8301|DMEL_CG8301	FBGN0261015	FBGN0037717	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q9VR24	PIF1A	Q9VR24	CG42599|DMEL_CG42599	CG15631|DMEL_CG15631	FBGN0261015	FBGN0031626	14605208:0018:HT
E1JIF4	Q9VV44	PIF1A	CPR72EA	CG42599|DMEL_CG42599	CG4818|DMEL_CG4818	FBGN0261015	FBGN0036617	14605208:0018:HT
E1JIF4	Q9VW57	PIF1A	GRASP65	CG42599|DMEL_CG42599	CG7809|DMEL_CG7809	FBGN0261015	FBGN0036919	14605208:0018:HT
E1JIF4	Q9VWN9	PIF1A	Q9VWN9	CG42599|DMEL_CG42599	CG34401|DMEL_CG34401	FBGN0261015	FBGN0085430	14605208:0018:HT
E1JIF4	Q9VWT5	PIF1A	RAD51D	CG42599|DMEL_CG42599	CG6318|DMEL_CG6318	FBGN0261015	FBGN0030931	15710747:0018:HT
E1JIF4	Q9VX05	PIF1A	Q9VX05	CG42599|DMEL_CG42599	CG12985|DMEL_CG12985	FBGN0261015	FBGN0030881	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q9W140	PIF1A	Q9W140	CG42599|DMEL_CG42599	CG3548|DMEL_CG3548	FBGN0261015	FBGN0035033	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q9W1V8	PIF1A	DCTN3-P24	CG42599|DMEL_CG42599	CG9893|DMEL_CG9893	FBGN0261015	FBGN0010622	14605208:0018:HT
E1JIF4	Q9W2B7	PIF1A	Q9W2B7	CG42599|DMEL_CG42599	CG13488|DMEL_CG13488	FBGN0261015	FBGN0034670	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q9W3T3	PIF1A	Q9W3T3	CG42599|DMEL_CG42599	CG3032|DMEL_CG3032	FBGN0261015	FBGN0029928	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q9W4I6	PIF1A	Q9W4I6	CG42599|DMEL_CG42599	CG3081|DMEL_CG3081	FBGN0261015	FBGN0025613	14605208:0398:HT|14605208:0018:HT
E1JIF4	Q9W5E0	PIF1A	HMT4-20	CG42599|DMEL_CG42599	CG13363	FBGN0261015	FBGN0025639	14605208:0398:HT|14605208:0018:HT
E1JIR1	Q9W2G2	E1JIR1	Q9W2G2	CG4159|DMEL_CG4159	CG10494|DMEL_CG10494	FBGN0038811	FBGN0034634	14605208:0398:HT|14605208:0018:HT
E1JIT5	Q24400	THMG2	MLP84B	CG7046|DMEL_CG7046	CG10699	FBGN0038979	FBGN0014863	14605208:0398:HT|14605208:0018:HT
E1JIT5	Q29QN4	THMG2	Q29QN4	CG7046|DMEL_CG7046	CG7849|DMEL_CG7849	FBGN0038979	FBGN0033060	14605208:0018:HT
E1JIT5	Q9VCV9	THMG2	CG6972-RA	CG7046|DMEL_CG7046	CG6972|DMEL_CG6972	FBGN0038979	FBGN0039008	14605208:0398:HT|14605208:0018:HT
E1JIT5	Q9W126	THMG2	CG30161-RA	CG7046|DMEL_CG7046	CG30161|DMEL_CG30161	FBGN0038979	FBGN0050161	14605208:0398:HT|14605208:0018:HT
E1JIV5	O18334	4EHP	RAB6	CG33100|DMEL_CG33100	CG6601	FBGN0053100	FBGN0015797	14605208:0398:HT|14605208:0018:HT
E1JIV5	Q9VCX6	4EHP	Q9VCX6	CG33100|DMEL_CG33100	CG13843|DMEL_CG13843	FBGN0053100	FBGN0038993	14605208:0398:HT|14605208:0018:HT
E1JIZ4	Q86B99	MEN-B	Q86B99	CG5889|DMEL_CG5889	CG31211|DMEL_CG31211	FBGN0029155	FBGN0051211	14605208:0398:HT|14605208:0018:HT
E1JIZ4	Q8IMT6	MEN-B	Q8IMT6	CG5889|DMEL_CG5889	CG31300|DMEL_CG31300	FBGN0029155	FBGN0051300	14605208:0398:HT|14605208:0018:HT
E1JIZ9	Q24423	E1JIZ9	NOC	CG34362|DMEL_CG34362	CG4491	FBGN0085391	FBGN0005771	14605208:0398:HT|14605208:0018:HT
E1JJ00	M9NF14	E1JJ00	IMP	CG34354|DMEL_CG34354	CG1691|DMEL_CG1691	FBGN0085383	FBGN0262735	14605208:0018:HT
E1JJ00	P10987	E1JJ00	ACT5C	CG34354|DMEL_CG34354	CG4027	FBGN0085383	FBGN0000042	14605208:0018:HT
E1JJ00	Q24207	E1JJ00	BOL	CG34354|DMEL_CG34354	CG4760	FBGN0085383	FBGN0011206	14605208:0018:HT
E1JJ00	Q7K1I4	E1JJ00	TSP42EA	CG34354|DMEL_CG34354	CG18817|DMEL_CG18817	FBGN0085383	FBGN0029508	14605208:0018:HT
E1JJ00	Q9VB05	E1JJ00	ALIX	CG34354|DMEL_CG34354	CG12876|DMEL_CG12876	FBGN0085383	FBGN0086346	14605208:0018:HT
E1JJ00	Q9VD17	E1JJ00	Q9VD17	CG34354|DMEL_CG34354	CG13857|DMEL_CG13857	FBGN0085383	FBGN0038958	14605208:0018:HT
E1JJ00	Q9VKW2	E1JJ00	PIE	CG34354|DMEL_CG34354	CG5354|DMEL_CG5354	FBGN0085383	FBGN0005683	15575970:0018:HT
E1JJ00	Q9VV13	E1JJ00	Q9VV13	CG34354|DMEL_CG34354	CG13065|DMEL_CG13065	FBGN0085383	FBGN0036590	14605208:0018:HT
E1JJ00	Q9VV18	E1JJ00	Q9VV18	CG34354|DMEL_CG34354	CG13047|DMEL_CG13047	FBGN0085383	FBGN0036594	14605208:0018:HT
E1JJ00	Q9W0H1	E1JJ00	Q9W0H1	CG34354|DMEL_CG34354	CG9184|DMEL_CG9184	FBGN0085383	FBGN0035208	14605208:0018:HT
E1JJ71	Q9VJ01	DMTN	Q9VJ01	CG1021|DMEL_CG1021	CG17344|DMEL_CG17344	FBGN0037443	FBGN0032755	14605208:0398:HT|14605208:0018:HT
E1JJG8	P30432	E1JJG8	FUR2	CG42594|DMEL_CG42594	CG18734	FBGN0260971	FBGN0004598	14605208:0018:HT
E1JJR3	Q9W1H5	PCM	DCP1	CG3291|DMEL_CG3291	CG11183|DMEL_CG11183	FBGN0020261	FBGN0034921	23142987:0004:LC|23142987:0114:LC
E1JJR3	Q9W3J9	PCM	Q9W3J9	CG3291|DMEL_CG3291	CG2116|DMEL_CG2116	FBGN0020261	FBGN0030003	14605208:0398:HT|14605208:0018:HT
E1JJS1	P54733	GSTT3	CYCE	CG1702|DMEL_CG1702	CG3938	FBGN0031117	FBGN0010382	14605208:0398:HT|14605208:0018:HT
E1JJS1	Q9VD55	GSTT3	CCHL	CG1702|DMEL_CG1702	CG6022|DMEL_CG6022	FBGN0031117	FBGN0038925	14605208:0398:HT|14605208:0018:HT
E1JJS1	Q9W1A4	GSTT3	TAMO	CG1702|DMEL_CG1702	CG4057	FBGN0031117	FBGN0041582	14605208:0398:HT|14605208:0018:HT
E2QCN0	O46205	KN	PEB	CG10197|DMEL_CG10197	CG12212	FBGN0001319	FBGN0003053	15710747:0018:HT
E2QCN0	P06602	KN	EVE	CG10197|DMEL_CG10197	CG2328	FBGN0001319	FBGN0000606	15710747:0018:HT
E2QCN0	P25823	KN	TUD	CG10197|DMEL_CG10197	CG9450	FBGN0001319	FBGN0003891	15710747:0018:HT
E2QCN0	P26802	KN	DBP73D	CG10197|DMEL_CG10197	CG9680	FBGN0001319	FBGN0004556	15710747:0018:HT
E2QCN0	P30052	KN	SD	CG10197|DMEL_CG10197	CG8544	FBGN0001319	FBGN0003345	15710747:0018:HT
E2QCN0	P48375	KN	FK506-BP2	CG10197|DMEL_CG10197	CG11001	FBGN0001319	FBGN0013954	15710747:0018:HT
E2QCN0	Q03751	KN	CSP	CG10197|DMEL_CG10197	CG6395	FBGN0001319	FBGN0004179	15710747:0018:HT
E2QCN0	Q7JUF2	KN	DGO	CG10197|DMEL_CG10197	CG12342|DMEL_CG12342	FBGN0001319	FBGN0086898	15710747:0018:HT
E2QCN0	Q7KVS9	KN	TRF4-1	CG10197|DMEL_CG10197	CG11265|DMEL_CG11265	FBGN0001319	FBGN0030049	15710747:0018:HT
E2QCN0	Q86PD1	KN	ADD1	CG10197|DMEL_CG10197	CG8290	FBGN0001319	FBGN0026573	15710747:0018:HT
E2QCN0	Q8T053	KN	ANON-84EB	CG10197|DMEL_CG10197	CG2678	FBGN0001319	FBGN0014931	15710747:0018:HT
E2QCN0	Q8T626	KN	DLT	CG10197|DMEL_CG10197	CG32315	FBGN0001319	FBGN0024510	15710747:0018:HT
E2QCN0	Q9BMQ0	KN	TOU	CG10197|DMEL_CG10197	CG10897	FBGN0001319	FBGN0033636	15710747:0018:HT
E2QCN0	Q9V3W1	KN	TPR2	CG10197|DMEL_CG10197	CG4599|DMEL_CG4599	FBGN0001319	FBGN0032586	15710747:0018:HT
E2QCN0	Q9VBP3	KN	TNKS	CG10197|DMEL_CG10197	CG4719	FBGN0001319	FBGN0027508	15710747:0018:HT
E2QCN0	Q9VGI6	KN	CG6923-RB	CG10197|DMEL_CG10197	CG6923|DMEL_CG6923	FBGN0001319	FBGN0037944	15710747:0018:HT
E2QCN0	Q9VHD1	KN	Q9VHD1	CG10197|DMEL_CG10197	CG16779|DMEL_CG16779	FBGN0001319	FBGN0037698	15710747:0018:HT
E2QCN0	Q9VN58	KN	CTRIP	CG10197|DMEL_CG10197	CG42574|DMEL_CG42574	FBGN0001319	FBGN0260794	15710747:0018:HT
E2QCN0	Q9VN82	KN	CNO	CG10197|DMEL_CG10197	CG42312|DMEL_CG42312	FBGN0001319	FBGN0259212	15710747:0018:HT
E2QCN0	Q9VNE0	KN	Q9VNE0	CG10197|DMEL_CG10197	CG2926|DMEL_CG2926	FBGN0001319	FBGN0037344	15710747:0018:HT
E2QCN0	Q9VP51	KN	Q9VP51	CG10197|DMEL_CG10197	CG11309|DMEL_CG11309	FBGN0001319	FBGN0037070	15710747:0018:HT
E2QCN0	Q9VRT6	KN	Q9VRT6	CG10197|DMEL_CG10197	CG13295|DMEL_CG13295	FBGN0001319	FBGN0035674	15710747:0018:HT
E2QCN0	Q9VVA9	KN	Q9VVA9	CG10197|DMEL_CG10197	CG9715|DMEL_CG9715	FBGN0001319	FBGN0036668	15710747:0018:HT
E2QCN0	Q9VXJ5	KN	DISCO-R	CG10197|DMEL_CG10197	CG32577|DMEL_CG32577	FBGN0001319	FBGN0042650	15710747:0018:HT
E2QCN0	Q9VYK0	KN	SMR	CG10197|DMEL_CG10197	CG4013|DMEL_CG4013	FBGN0001319	FBGN0265523	15710747:0018:HT
E2QCN0	Q9W0T1	KN	E(BX)	CG10197|DMEL_CG10197	CG32346|CG7022|NURF301	FBGN0001319	FBGN0000541	15710747:0018:HT
E2QCN0	Q9W123	KN	POF	CG10197|DMEL_CG10197	CG3691	FBGN0001319	FBGN0035047	15710747:0018:HT
E2QCN0	Q9W1R5	KN	VIR	CG10197|DMEL_CG10197	CG3496	FBGN0001319	FBGN0003977	15710747:0018:HT
E2QCN0	Q9W247	KN	CG4752-RA	CG10197|DMEL_CG10197	CG4752|DMEL_CG4752	FBGN0001319	FBGN0034733	15710747:0018:HT
E2QCN0	Q9W2E9	KN	Q9W2E9	CG10197|DMEL_CG10197	CG10082|DMEL_CG10082	FBGN0001319	FBGN0034644	15710747:0018:HT
E2QCN0	Q9XYQ2	KN	UNC-119	CG10197|DMEL_CG10197	CG1659	FBGN0001319	FBGN0025549	15710747:0018:HT
E2QCS7	O46106	E2QCS7	NOI	CG17097|DMEL_CG17097	CG2925	FBGN0265264	FBGN0014366	14605208:0018:HT
E2QCS7	P15330	E2QCS7	DL	CG17097|DMEL_CG17097	CG6667	FBGN0265264	FBGN0260632	14605208:0018:HT
E2QCS7	Q9VRV5	E2QCS7	D19A	CG17097|DMEL_CG17097	CG10269|DMEL_CG10269	FBGN0265264	FBGN0022935	14605208:0018:HT
E2QCZ3	Q7JX82	CG7705-RA	KERMIT	CG7705|DMEL_CG7705	CG11546|DMEL_CG11546	FBGN0038639	FBGN0010504	14605208:0398:HT|14605208:0018:HT
E2QCZ3	Q9VRK8	CG7705-RA	LAMA	CG7705|DMEL_CG7705	CG10645	FBGN0038639	FBGN0016031	14605208:0398:HT|14605208:0018:HT
E2QD16	Q9V3J8	NSL1	WDS	CG4699|DMEL_CG4699	CG17437	FBGN0262527	FBGN0040066	24788516:0007:LC|24788516:0114:LC|24788516:0004:LC|24788516:0096:LC
E2QD16	Q9V8K2	NSL1	SEC6	CG4699|DMEL_CG4699	CG5341	FBGN0262527	FBGN0266671	15710747:0018:HT
E2QD16	Q9VVA7	NSL1	TSG101	CG4699|DMEL_CG4699	CG9712|DMEL_CG9712	FBGN0262527	FBGN0036666	15710747:0399:HT|15710747:0018:HT
E2QD54	Q9VGM5	NATALISIN	Q9VGM5	CG34388|DMEL_CG34388	CG14708|DMEL_CG14708	FBGN0085417	FBGN0037910	14605208:0018:HT
E2QD56	E2QD56	EFA6	EFA6	CG31158|DMEL_CG31158	CG31158|DMEL_CG31158	FBGN0051158	FBGN0051158	15710747:0018:HT
E2QD56	M9MRJ4	EFA6	MSP300	CG31158|DMEL_CG31158	CG42768|DMEL_CG42768	FBGN0051158	FBGN0261836	15710747:0018:HT
E2QD56	P50245	EFA6	AHCY89E	CG31158|DMEL_CG31158	CG8956	FBGN0051158	FBGN0015011	15710747:0018:HT
E2QD56	P50887	EFA6	RPL22	CG31158|DMEL_CG31158	CG7434	FBGN0051158	FBGN0015288	15710747:0018:HT
E2QD56	P51123	EFA6	TAF1	CG31158|DMEL_CG31158	CG17603	FBGN0051158	FBGN0010355	15710747:0018:HT
E2QD56	Q9NGC3	EFA6	CENG1A	CG31158|DMEL_CG31158	CG31811	FBGN0051158	FBGN0028509	15710747:0018:HT
E2QD56	Q9VBW9	EFA6	DANR	CG31158|DMEL_CG31158	CG13651	FBGN0051158	FBGN0039283	15710747:0018:HT
E2QD56	Q9VCW6	EFA6	GCLM	CG31158|DMEL_CG31158	CG4919|DMEL_CG4919	FBGN0051158	FBGN0046114	15710747:0018:HT
E2QD56	Q9VJ32	EFA6	Q9VJ32	CG31158|DMEL_CG31158	CG10621|DMEL_CG10621	FBGN0051158	FBGN0032726	15710747:0018:HT
E2QD56	Q9VLK2	EFA6	Q9VLK2	CG31158|DMEL_CG31158	CG13096	FBGN0051158	FBGN0032050	15710747:0018:HT
E2QD56	Q9VW22	EFA6	L(3)76BDM	CG31158|DMEL_CG31158	CG8793|DMEL_CG8793	FBGN0051158	FBGN0260655	14605208:0018:HT
E2QD56	Q9VZU5	EFA6	BTBVII	CG31158|DMEL_CG31158	CG43365|DMEL_CG43365	FBGN0051158	FBGN0263108	15710747:0018:HT
E2QDA1	P20227	KARR	TBP	CG15323|DMEL_CG15323	CG9874	FBGN0040784	FBGN0003687	14605208:0398:HT|14605208:0018:HT
E2QDA1	P29310	KARR	14-3-3ZETA	CG15323|DMEL_CG15323	CG17870	FBGN0040784	FBGN0004907	14605208:0018:HT
E2QDA1	P92177	KARR	14-3-3EPSILON	CG15323|DMEL_CG15323	CG31196	FBGN0040784	FBGN0020238	14605208:0018:HT
E2QDA1	Q86P91	KARR	SYX16	CG15323|DMEL_CG15323	CG1467	FBGN0040784	FBGN0031106	14605208:0398:HT|14605208:0018:HT
E2QDA1	Q8IPM1	KARR	SRL	CG15323|DMEL_CG15323	CG9809|DMEL_CG9809	FBGN0040784	FBGN0037248	14605208:0018:HT
E2QDA1	Q9VAD5	KARR	CG42558-RA	CG15323|DMEL_CG15323	CG42557|DMEL_CG42557	FBGN0040784	FBGN0260759	14605208:0398:HT|14605208:0018:HT
E2QDA1	Q9VIQ9	KARR	SICK	CG15323|DMEL_CG15323	CG34343	FBGN0040784	FBGN0263873	14605208:0398:HT|14605208:0018:HT
E2QDA1	Q9VKB3	KARR	MT2	CG15323|DMEL_CG15323	CG10692|DMEL_CG10692	FBGN0040784	FBGN0028707	14605208:0018:HT
E2QDA1	Q9VKK3	KARR	Q9VKK3	CG15323|DMEL_CG15323	CG16854|DMEL_CG16854	FBGN0040784	FBGN0032338	14605208:0398:HT|14605208:0018:HT
E2QDA1	Q9VY42	KARR	Q9VY42	CG15323|DMEL_CG15323	CG1461|DMEL_CG1461	FBGN0040784	FBGN0030558	14605208:0398:HT|14605208:0018:HT
E2QDA1	Q9VYJ0	KARR	PDE9	CG15323|DMEL_CG15323	CG42276|DMEL_CG42276	FBGN0040784	FBGN0259171	14605208:0398:HT|14605208:0018:HT
E2QDA1	Q9W0R2	KARR	Q9W0R2	CG15323|DMEL_CG15323	CG1231|DMEL_CG1231	FBGN0040784	FBGN0035134	14605208:0398:HT|14605208:0018:HT
E2QDA1	Q9W277	KARR	VPS35	CG15323|DMEL_CG15323	CG5625|DMEL_CG5625	FBGN0040784	FBGN0034708	14605208:0398:HT|14605208:0018:HT
E2QDA1	Q9W2K8	KARR	HMG-2	CG15323|DMEL_CG15323	CG9418|DMEL_CG9418	FBGN0040784	FBGN0026582	14605208:0398:HT|14605208:0018:HT
E2QDA1	Q9W5D7	KARR	Q9W5D7	CG15323|DMEL_CG15323	CG13361|DMEL_CG13361	FBGN0040784	FBGN0029532	14605208:0398:HT|14605208:0018:HT
E4NKI7	P08510	CG11596-RC	SH		CG12348		FBGN0003380	14605208:0018:HT
E4NKI7	Q7JVY2	CG11596-RC	DUP		CG8171|DMEL_CG8171		FBGN0000996	14605208:0018:HT
E4NKI7	Q9VZ09	CG11596-RC	SISA		CG1641		FBGN0003411	14605208:0018:HT
E4NKJ7	O46070	CG2852-RA	EG:25E8.4		CG2865|DMEL_CG2865		FBGN0023526	14605208:0018:HT
E4NKJ7	Q7KJA9	CG2852-RA	SXC		CG10392|DMEL_CG10392		FBGN0261403	14605208:0018:HT
E4NKJ7	Q9VJD4	CG2852-RA	SGT		CG5094|DMEL_CG5094		FBGN0032640	14605208:0018:HT
E4NKJ7	Q9VRV9	CG2852-RA	Q9VRV9		CG8219|DMEL_CG8219		FBGN0035693	14605208:0018:HT
E4NKJ7	Q9VW02	CG2852-RA	CPR76BA		CG9283|DMEL_CG9283		FBGN0036878	14605208:0018:HT
E4NKJ7	Q9VY48	CG2852-RA	MRPL38		CG15871|DMEL_CG15871		FBGN0030552	14605208:0018:HT
E4NKJ7	Q9W1K1	CG2852-RA	Q9W1K1		CG11300|DMEL_CG11300		FBGN0034901	14605208:0018:HT
E4NKN2	E4NKN2	PU-RC	PU-RC					14605208:0018:HT
E6PBY1	P19538	SKD-RC	CI		CG2125		FBGN0004859	15710747:0399:HT|15710747:0018:HT
E6PBY1	Q8SXP8	SKD-RC	TBPH		CG10327|DMEL_CG10327		FBGN0025790	14605208:0398:HT|14605208:0018:HT
E6PBY1	Q9V9Q6	SKD-RC	STEP		CG11628|DMEL_CG11628		FBGN0086779	14605208:0398:HT|14605208:0018:HT
E6PBY1	Q9VGP6	SKD-RC	MGR		CG6719		FBGN0264694	14605208:0398:HT|14605208:0018:HT
E8NH74	P42287	PUG-RD	GRK		CG17610		FBGN0001137	15710747:0018:HT
E8NH74	Q7KSF5	PUG-RD	KEAP1		CG3962|DMEL_CG3962		FBGN0038475	14605208:0398:HT|14605208:0018:HT
E8NHA8	P02574	CA-P60A-RC	ACT79B		CG7478		FBGN0000045	14605208:0398:HT|14605208:0018:HT
E8NHA8	Q24404	CA-P60A-RC	MST98CB		CG18396|DMEL_CG18396		FBGN0004171	14605208:0018:HT
E8NHA8	Q8IR26	CA-P60A-RC	CG32581-RA		CG32581|DMEL_CG32581		FBGN0052581	14605208:0398:HT|14605208:0018:HT
E8NHA8	Q8MSX2	CA-P60A-RC	MED6		CG9473		FBGN0024330	14605208:0398:HT|14605208:0018:HT
E8NHA8	Q9VAW8	CA-P60A-RC	MST98CA		CG11719|DMEL_CG11719		FBGN0002865	14605208:0398:HT|14605208:0018:HT
E8NHA8	Q9VXP1	CA-P60A-RC	Q9VXP1		CG8974|DMEL_CG8974		FBGN0030693	14605208:0018:HT
E8NHA8	Q9VYV9	CA-P60A-RC	Q9VYV9		CG2371|DMEL_CG2371		FBGN0030323	14605208:0398:HT|14605208:0018:HT
E8NHA8	Q9W316	CA-P60A-RC	CG9683		CG32698|DMEL_CG32698		FBGN0052698	14605208:0398:HT|14605208:0018:HT
E8NHA8	Q9XZ68	CA-P60A-RC	BETAGGT-II		CG18627|DMEL_CG18627		FBGN0028970	14605208:0398:HT|14605208:0018:HT
F0JAF9	O77260	TFIIA-L-RB	EG:115C2.6		CG17829|DMEL_CG17829		FBGN0025635	14605208:0018:HT
F0JAF9	P15619	TFIIA-L-RB	WDN		CG1454		FBGN0005642	14605208:0018:HT
F0JAF9	P20351	TFIIA-L-RB	V		CG5163		FBGN0003965	14605208:0018:HT
F0JAF9	P22808	TFIIA-L-RB	VND		CG6172		FBGN0261930	14605208:0018:HT
F0JAF9	P41894	TFIIA-L-RB	TX		CG5441		FBGN0263118	14605208:0018:HT
F0JAF9	P48461	TFIIA-L-RB	PP1ALPHA-96A		CG6593		FBGN0003134	14605208:0018:HT
F0JAF9	P50887	TFIIA-L-RB	RPL22		CG7434		FBGN0015288	14605208:0018:HT
F0JAF9	Q0E9F2	TFIIA-L-RB	SNS		CG33141|DMEL_CG33141		FBGN0024189	14605208:0018:HT
F0JAF9	Q24180	TFIIA-L-RB	DEAF1		CG8567		FBGN0013799	14605208:0018:HT
F0JAF9	Q8MLY8	TFIIA-L-RB	RPS8		CG7808		FBGN0039713	14605208:0018:HT
F0JAF9	Q8T6B9	TFIIA-L-RB	PUF68		CG12085		FBGN0028577	14605208:0018:HT
F0JAF9	Q9VA91	TFIIA-L-RB	RPS7		CG1883		FBGN0039757	14605208:0018:HT
F0JAF9	Q9VCL2	TFIIA-L-RB	Q9VCL2		CG10164|DMEL_CG10164		FBGN0039088	14605208:0018:HT
