Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
Q8H174	Q9S744	IAA31	CML9	MKP6.16	F4F15.30	AT3G17600	AT3G51920	17360592:0089:HT
Q8H174	Q9XFM0	IAA31	IAA28	MKP6.16	F18A17.6|T1N24.24	AT3G17600	AT5G25890	28650476:1356:LC|21734647:0018:LC
Q8H174	Q9ZSY8	IAA31	IAA27	MKP6.16	F19B15.110	AT3G17600	AT4G29080	28650476:1356:LC|21798944:0397:HT|21734647:0018:LC
Q8H174	Q9ZTX8	IAA31	ARF6	MKP6.16	T4K22.6	AT3G17600	AT1G30330	21734647:0018:LC|25566309:0018:LC
Q8H175	Q9S7W5	Q8H175	TCP13		F14P3.20|F1C9.6		AT3G02150	21798944:0397:HT
Q8H176	Q9CAK8	Q8H176	ISPF		F22C12.26|T12P18.1		AT1G63970	21798944:0397:HT
Q8H176	Q9FM97	Q8H176	Q9FM97				AT5G56350	21798944:0397:HT
Q8H185	Q8LPS5	ARD4	SERK5	MQD19.21	F13J11.15	AT5G43850	AT2G13800	21952135:0018:HT
Q8H185	Q8W108	ARD4	ARD3	MQD19.21	DL3395C|FCAALL.141	AT5G43850	AT4G14710	21952135:0018:HT
Q8H185	Q949U7	ARD4	PRXIIE	MQD19.21	F8J2_130	AT5G43850	AT3G52960	21952135:0018:HT
Q8H185	Q9FFK1	ARD4	SYP31	MQD19.21	MJJ3.17	AT5G43850	AT5G05760	21952135:0018:HT
Q8H185	Q9SAJ4	ARD4	T8K14.3	MQD19.21		AT5G43850	AT1G79550	21952135:0018:HT
Q8H185	Q9SGQ0	ARD4	VOZ1	MQD19.21	F1K23.24|F3M18.4	AT5G43850	AT1G28520	21952135:0018:HT
Q8H185	Q9ZUY6	ARD4	AXS1	MQD19.21	F15K20.4	AT5G43850	AT2G27860	21952135:0018:HT
Q8H198	Q8H1F3	Q8H198	Q8H1F3				AT1G15280	21798944:0397:HT
Q8H198	Q8VYL4	Q8H198	Q8VYL4				AT2G37150	21798944:0397:HT
Q8H198	Q94AM9	Q8H198	CID4		MDC16.14		AT3G14010	21798944:0397:HT
Q8H198	Q9M155	Q8H198	Q9M155				AT4G01090	21798944:0397:HT
Q8H198	Q9SCK1	Q8H198	T9C5.170				AT3G49580	21798944:0397:HT
Q8H199	Q8L9S0	CRK14	Q8L9S0	F21P8.110	F28N24.23	AT4G23220	AT1G29060	24833385:0090:HT
Q8H199	Q8LD98	CRK14	Q8LD98	F21P8.110		AT4G23220	AT1G65690	24833385:0090:HT
Q8H199	Q8RYE2	CRK14	Q8RYE2	F21P8.110		AT4G23220	AT2G41705	24833385:0090:HT
Q8H199	Q8VYS5	CRK14	TBL18	F21P8.110	T30C3.30	AT4G23220	AT4G25360	24833385:0090:HT
Q8H199	Q94CG2	CRK14	BET12	F21P8.110	FCAALL.379	AT4G23220	AT4G14455	24833385:0090:HT
Q8H199	Q94K72	CRK14	Q94K72	F21P8.110		AT4G23220	AT1G16170	24833385:0090:HT
Q8H199	Q9AST5	CRK14	Q9AST5	F21P8.110		AT4G23220	AT5G49540	24833385:0090:HT
Q8H199	Q9C7D7	CRK14	Q9C7D7	F21P8.110	F28J15.3	AT4G23220	AT3G12180	24833385:0090:HT
Q8H199	Q9C835	CRK14	CYP21-4	F21P8.110	T8E24.14	AT4G23220	AT3G66654	24833385:0090:HT
Q8H199	Q9FHB8	CRK14	Q9FHB8	F21P8.110		AT4G23220	AT5G52420	24833385:0090:HT
Q8H199	Q9FNH6	CRK14	NHL3	F21P8.110	MHF15.16	AT4G23220	AT5G06320	24833385:0090:HT
Q8H199	Q9LHA6	CRK14	Q9LHA6	F21P8.110		AT4G23220	AT3G28220	24833385:0090:HT
Q8H199	Q9LIN9	CRK14	Q9LIN9	F21P8.110		AT4G23220	AT3G26370	24833385:0090:HT
Q8H199	Q9LMN8	CRK14	WAK3	F21P8.110	F16F4.8	AT4G23220	AT1G21240	24833385:0090:HT
Q8H199	Q9LPN5	CRK14	F18K10.26	F21P8.110		AT4G23220	AT3G10640	24833385:0090:HT
Q8H199	Q9LUV2	CRK14	Q9LUV2	F21P8.110	MGD8.2	AT4G23220	AT3G17210	24833385:0090:HT
Q8H199	Q9LYI4	CRK14	F14F18_60	F21P8.110		AT4G23220	AT5G11890	24833385:0090:HT
Q8H199	Q9M0V8	CRK14	Q9M0V8	F21P8.110		AT4G23220	AT4G05370	24833385:0090:HT
Q8H199	Q9SHI7	CRK14	UBC34	F21P8.110	F20D23.1	AT4G23220	AT1G17280	24833385:0090:HT
Q8H199	Q9SVG8	CRK14	F21C20.140	F21P8.110		AT4G23220	AT4G20790	24833385:0090:HT
Q8H199	Q9SX96	CRK14	F16N3.6	F21P8.110		AT4G23220	AT1G47640	24833385:0090:HT
Q8H199	Q9SZG0	CRK14	HHP4	F21P8.110	F19F18.170	AT4G23220	AT4G37680	24833385:0090:HT
Q8H199	Q9SZP6	CRK14	F20M13.250	F21P8.110		AT4G23220	AT4G38690	24833385:0090:HT
Q8H1B3	Q9SR96	MED37B	ERDJ3A	F7G19.5	T16O11.7	AT1G09080	AT3G08970	26186593:0096:LC|26186593:0055:LC|19763086:0018:LC
Q8H1D4	Q8H1D4	DBR4	DBR4	F26K9.230	F26K9.230	AT3G62800	AT3G62800	21798944:0018:HT|21798944:0397:HT
Q8H1D4	Q9LE80	DBR4	MJK13.11	F26K9.230		AT3G62800	AT3G15450	21798944:0018:HT|21798944:0397:HT
Q8H1D6	Q93Z00	RBK1	TCP14	F12B17.130	F1P2.170	AT5G10520	AT3G47620	21798944:0397:HT
Q8H1D6	Q9S744	RBK1	CML9	F12B17.130	F4F15.30	AT5G10520	AT3G51920	17360592:0089:HT
Q8H1E5	Q8L7A6	Q8H1E5	Q8L7A6			AT4G32190	AT1G15385	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q8L7G9	Q8H1E5	Q8L7G9			AT4G32190	AT4G17680	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q8L7S4	Q8H1E5	MAP70.2		F5A9.19	AT4G32190	AT1G24764	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q8RXD6	Q8H1E5	HUB1		T13E15.24/T13E15.23|T14P1.25/T14P1.24	AT4G32190	AT2G44950	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q8RY08	Q8H1E5	Q8RY08			AT4G32190	AT5G59210	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q8RY09	Q8H1E5	Q8RY09			AT4G32190	AT3G08780	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q8VY55	Q8H1E5	Q8VY55			AT4G32190	AT3G27420	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q8VZG1	Q8H1E5	DGK3		MSF3.11	AT4G32190	AT2G18730	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q93ZQ9	Q8H1E5	Q93ZQ9			AT4G32190	AT1G07840	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q940H8	Q8H1E5	FRL4B		DL3490C|FCAALL.410	AT4G32190	AT4G14900	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q94AF1	Q8H1E5	Q94AF1			AT4G32190		21798944:0397:HT
Q8H1E5	Q94B59	Q8H1E5	Q94B59		T5E8_250	AT4G32190	AT5G09450	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q96331	Q8H1E5	HSP23.6		F24A6.40	AT4G32190	AT4G25200	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9C5C0	Q8H1E5	MPK18		F22G10.12|T3F20.17	AT4G32190	AT1G53510	21798944:0397:HT
Q8H1E5	Q9C5J5	Q8H1E5	Q9C5J5			AT4G32190	AT1G19010	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9C6L2	Q8H1E5	F2J7.16			AT4G32190	AT1G25420	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9CAV2	Q8H1E5	T9J14.19			AT4G32190	AT3G04860	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9FJZ3	Q8H1E5	MAN7		K1F13.12	AT4G32190	AT5G66460	21798944:0397:HT
Q8H1E5	Q9FM96	Q8H1E5	PSL4		MCD7.9	AT4G32190	AT5G56360	21798944:0018:HT
Q8H1E5	Q9LMR2	Q8H1E5	F7H2.6			AT4G32190	AT1G15720	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9LQ96	Q8H1E5	T1N6.1			AT4G32190	AT1G01630	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9LTF2	Q8H1E5	RPS10C		F6N7.14	AT4G32190	AT5G52650	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9LUV4	Q8H1E5	FRL4A		MCB17.20	AT4G32190	AT3G22440	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9M223	Q8H1E5	Q9M223		T8B10_20	AT4G32190	AT3G60360	21798944:0397:HT
Q8H1E5	Q9MAC8	Q8H1E5	SS2		T4P13.13	AT4G32190	AT3G01180	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9S7W5	Q8H1E5	TCP13		F14P3.20|F1C9.6	AT4G32190	AT3G02150	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9SA55	Q8H1E5	F10O3.3			AT4G32190	AT1G03140	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9SA56	Q8H1E5	PSAD2		F10O3_4	AT4G32190	AT1G03130	21798944:0397:HT
Q8H1E5	Q9SJ56	Q8H1E5	BLH1		F11F19.15	AT4G32190	AT2G35940	21798944:0018:HT|21798944:0397:HT
Q8H1E5	Q9SX22	Q8H1E5	Q9SX22		F24J5.17	AT4G32190	AT1G68590	21798944:0018:HT|21798944:0397:HT
Q8H1E7	Q9SK92	NOF1	ATL15		F12K8.15	AT1G17690	AT1G22500	24833385:0090:HT
Q8H1E8	Q9ASW4	Q8H1E8	Q9ASW4			AT3G17310	AT3G21215	21798944:0018:HT|21798944:0397:HT
Q8H1F1	Q9CAR4	Q8H1F1	WRKY36		T17F3.16	AT3G15160	AT1G69810	21798944:0018:HT|21798944:0397:HT
Q8H1F1	Q9FIR9	Q8H1F1	LSU2			AT3G15160	AT5G24660	21798944:0018:HT|21798944:0397:HT
Q8H1F1	Q9FMR6	Q8H1F1	Q9FMR6			AT3G15160	AT5G22355	21798944:0018:HT
Q8H1F1	Q9LZL7	Q8H1F1	T7H20_200			AT3G15160	AT5G02150	21798944:0018:HT|21798944:0397:HT
Q8H1F1	Q9S736	Q8H1F1	OBE1		F17A17.12|MLP3.23	AT3G15160	AT3G07780	21798944:0018:HT|21798944:0397:HT
Q8H1F1	Q9STS3	Q8H1F1	APC8		T24C20.30	AT3G15160	AT3G48150	21798944:0018:HT|21798944:0397:HT
Q8H1F2	Q8H1F2	RGS1	RGS1	MPE11.27|MPE11.28	MPE11.27|MPE11.28	AT3G26090	AT3G26090	21952135:0018:HT
Q8H1F2	Q8L7W6	RGS1	Q8L7W6	MPE11.27|MPE11.28		AT3G26090	AT3G09100	21952135:0018:HT
Q8H1F2	Q8LB72	RGS1	PHR2	MPE11.27|MPE11.28	T30B22.11	AT3G26090	AT2G47590	21952135:0018:HT
Q8H1F2	Q8LBH4	RGS1	SPX1	MPE11.27|MPE11.28	F5O24.40	AT3G26090	AT5G20150	21952135:0018:HT
Q8H1F2	Q8LFK6	RGS1	Q8LFK6	MPE11.27|MPE11.28		AT3G26090	AT5G65650	21952135:0018:HT
Q8H1F2	Q8S8C6	RGS1	BPC4	MPE11.27|MPE11.28	F7O24.4	AT3G26090	AT2G21240	21952135:0018:HT
Q8H1F2	Q8S9J8	RGS1	Q8S9J8	MPE11.27|MPE11.28	F10M6.80	AT3G26090	AT4G32285	21952135:0018:HT
Q8H1F2	Q8VYH6	RGS1	Q8VYH6	MPE11.27|MPE11.28	DL4675C|FCAALL.393	AT3G26090	AT4G17280	21952135:0018:HT
Q8H1F2	Q8VZ87	RGS1	LHCB1.2	MPE11.27|MPE11.28	F1N18.5	AT3G26090	AT1G29910	21952135:0018:HT
Q8H1F2	Q8VZB9	RGS1	RPL10AA	MPE11.27|MPE11.28	T27G7.6	AT3G26090	AT1G08360	21952135:0018:HT
Q8H1F2	Q8W4E2	RGS1	VHA-B3	MPE11.27|MPE11.28	F14O10.13	AT3G26090	AT1G20260	21952135:0018:HT
Q8H1F2	Q93ZS9	RGS1	Q93ZS9	MPE11.27|MPE11.28	F27K19.160	AT3G26090	AT3G55980	21952135:0018:HT
Q8H1F2	Q93ZX7	RGS1	GAUT4	MPE11.27|MPE11.28	MCA23.10	AT3G26090	AT5G47780	21952135:0018:HT
Q8H1F2	Q94AY1	RGS1	AO	MPE11.27|MPE11.28	T9L3.60	AT3G26090	AT5G14760	21952135:0018:HT
Q8H1F2	Q94F12	RGS1	MMM17.15	MPE11.27|MPE11.28		AT3G26090	AT3G13740	21952135:0018:HT
Q8H1F2	Q94II5	RGS1	RD2	MPE11.27|MPE11.28		AT3G26090	AT2G21620	21952135:0018:HT
Q8H1F2	Q96329	RGS1	ACX4	MPE11.27|MPE11.28	ATEM1.9	AT3G26090	AT3G51840	21952135:0018:HT
Q8H1F2	Q9ASU8	RGS1	NDL2	MPE11.27|MPE11.28		AT3G26090	AT5G11790	21952135:0018:HT
Q8H1F2	Q9ASW2	RGS1	Q9ASW2	MPE11.27|MPE11.28		AT3G26090	AT1G54310	21952135:0018:HT
Q8H1F2	Q9C5E6	RGS1	Q9C5E6	MPE11.27|MPE11.28		AT3G26090	AT1G15430	21952135:0018:HT
Q8H1F2	Q9C6M9	RGS1	CAF1-4	MPE11.27|MPE11.28	F13K9.1|F28L5.5	AT3G26090	AT1G27890	21952135:0018:HT
Q8H1F2	Q9C835	RGS1	CYP21-4	MPE11.27|MPE11.28	T8E24.14	AT3G26090	AT3G66654	24833385:0090:HT
Q8H1F2	Q9C942	RGS1	CSE	MPE11.27|MPE11.28	F14G24.3	AT3G26090	AT1G52760	21952135:0018:HT
Q8H1F2	Q9CA67	RGS1	CHLP	MPE11.27|MPE11.28	F1M20.15	AT3G26090	AT1G74470	21952135:0018:HT
Q8H1F2	Q9FE18	RGS1	T1K7.8	MPE11.27|MPE11.28		AT3G26090	AT1G26550	21952135:0018:HT
Q8H1F2	Q9FFK1	RGS1	SYP31	MPE11.27|MPE11.28	MJJ3.17	AT3G26090	AT5G05760	21952135:0018:HT
Q8H1F2	Q9FFV7	RGS1	Q9FFV7	MPE11.27|MPE11.28		AT3G26090	AT5G38650	21952135:0018:HT
Q8H1F2	Q9FGK4	RGS1	Q9FGK4	MPE11.27|MPE11.28	MNJ7.12	AT3G26090	AT5G47530	21952135:0018:HT
Q8H1F2	Q9FGP9	RGS1	RER1	MPE11.27|MPE11.28		AT3G26090	AT5G22790	21952135:0018:HT
Q8H1F2	Q9FHF6	RGS1	Q9FHF6	MPE11.27|MPE11.28		AT3G26090	AT5G46490	21952135:0018:HT
Q8H1F2	Q9FHY3	RGS1	Q9FHY3	MPE11.27|MPE11.28		AT3G26090	AT5G42000	21952135:0018:HT
Q8H1F2	Q9FKP8	RGS1	ZHD1	MPE11.27|MPE11.28	MNA5.14	AT3G26090	AT5G65410	21952135:0018:HT
Q8H1F2	Q9FNH6	RGS1	NHL3	MPE11.27|MPE11.28	MHF15.16	AT3G26090	AT5G06320	24833385:0090:HT
Q8H1F2	Q9FWA3	RGS1	Q9FWA3	MPE11.27|MPE11.28	F11A12.5	AT3G26090	AT3G02360	21952135:0018:HT
Q8H1F2	Q9FWS9	RGS1	BLH3	MPE11.27|MPE11.28	F1B16.6	AT3G26090	AT1G75410	21952135:0018:HT
Q8H1F2	Q9FY75	RGS1	POT7	MPE11.27|MPE11.28	T5E8_200	AT3G26090	AT5G09400	24833385:0090:HT
Q8H1F2	Q9FZG2	RGS1	Q9FZG2	MPE11.27|MPE11.28		AT3G26090	AT1G47820	21952135:0018:HT
Q8H1F2	Q9LDE4	RGS1	ERF7	MPE11.27|MPE11.28	MQC12.5	AT3G26090	AT3G20310	21952135:0018:HT
Q8H1F2	Q9LDL7	RGS1	PAT1	MPE11.27|MPE11.28	MIF21.4	AT3G26090	AT5G48150	21952135:0018:HT
Q8H1F2	Q9LDN9	RGS1	PER37	MPE11.27|MPE11.28	T32A17.80	AT3G26090	AT4G08770	21952135:0018:HT
Q8H1F2	Q9LES4	RGS1	T8M16_170	MPE11.27|MPE11.28		AT3G26090	AT3G56840	21952135:0018:HT
Q8H1F2	Q9LFB5	RGS1	F7J8_190	MPE11.27|MPE11.28		AT3G26090	AT5G01210	21952135:0018:HT
Q8H1F2	Q9LHB9	RGS1	PER32	MPE11.27|MPE11.28	T15D2.7|T15D2.9	AT3G26090	AT3G32980	21952135:0018:HT
Q8H1F2	Q9LHI0	RGS1	Q9LHI0	MPE11.27|MPE11.28	F28J15.12|MQC3.9	AT3G26090	AT3G12260	21952135:0018:HT
Q8H1F2	Q9LJH8	RGS1	UBP1C	MPE11.27|MPE11.28	MAG2.6	AT3G26090	AT3G14100	21952135:0018:HT
Q8H1F2	Q9LML3	RGS1	F10K1.8	MPE11.27|MPE11.28		AT3G26090	AT1G07210	21952135:0018:HT
Q8H1F2	Q9LMQ2	RGS1	F7H2.16	MPE11.27|MPE11.28		AT3G26090	AT1G15820	21952135:0018:HT
Q8H1F2	Q9LSA6	RGS1	PUB29	MPE11.27|MPE11.28	MVE11.7	AT3G26090	AT3G18710	21952135:0018:HT
Q8H1F2	Q9LSB4	RGS1	NAI2	MPE11.27|MPE11.28	MVC8.9	AT3G26090	AT3G15950	21952135:0018:HT
Q8H1F2	Q9LT91	RGS1	PER66	MPE11.27|MPE11.28	MJM18.4	AT3G26090	AT5G51890	21952135:0018:HT
Q8H1F2	Q9LUY6	RGS1	Q9LUY6	MPE11.27|MPE11.28		AT3G26090	AT5G58750	21952135:0018:HT
Q8H1F2	Q9LVJ3	RGS1	RSH2	MPE11.27|MPE11.28	MDC16.19	AT3G26090	AT3G14050	21952135:0018:HT
Q8H1F2	Q9LX49	RGS1	PRN1	MPE11.27|MPE11.28	F25L23_80	AT3G26090	AT3G59220	21952135:0018:HT
Q8H1F2	Q9LX85	RGS1	ZAT8	MPE11.27|MPE11.28	F12M12.50	AT3G26090	AT3G46080	21952135:0018:HT
Q8H1F2	Q9LXL5	RGS1	SUS4	MPE11.27|MPE11.28	F7K15_40	AT3G26090	AT3G43190	21952135:0018:HT
Q8H1F2	Q9LYA5	RGS1	F18O22_30	MPE11.27|MPE11.28		AT3G26090	AT5G14240	21952135:0018:HT
Q8H1F2	Q9LYC9	RGS1	T20O10_20	MPE11.27|MPE11.28		AT3G26090	AT3G62920	21952135:0018:HT
Q8H1F2	Q9LZW2	RGS1	OFP1	MPE11.27|MPE11.28	T20L15.110	AT3G26090	AT5G01840	21952135:0018:HT
Q8H1F2	Q9M0M5	RGS1	SCL13	MPE11.27|MPE11.28	DL4650C|FCAALL.225	AT3G26090	AT4G17230	21952135:0018:HT
Q8H1F2	Q9M2T6	RGS1	T22E16.90	MPE11.27|MPE11.28		AT3G26090	AT3G55430	21952135:0018:HT
Q8H1F2	Q9M2U4	RGS1	SRS6	MPE11.27|MPE11.28	T12E18.120	AT3G26090	AT3G54430	21952135:0018:HT
Q8H1F2	Q9M328	RGS1	F5K20_290	MPE11.27|MPE11.28		AT3G26090	AT3G53990	21952135:0018:HT
Q8H1F2	Q9M345	RGS1	LECRK42	MPE11.27|MPE11.28	F5K20.110	AT3G26090	AT3G53810	21952135:0018:HT
Q8H1F2	Q9M3A3	RGS1	ABIL2	MPE11.27|MPE11.28	F2K15.150	AT3G26090	AT3G49290	21952135:0018:HT
Q8H1F2	Q9M8J9	RGS1	BPM2	MPE11.27|MPE11.28	F28L1.13	AT3G26090	AT3G06190	21952135:0018:HT
Q8H1F2	Q9M8Z7	RGS1	UGT80A2	MPE11.27|MPE11.28	F17A9.17	AT3G26090	AT3G07020	21952135:0018:HT
Q8H1F2	Q9MA56	RGS1	F22F7.12	MPE11.27|MPE11.28		AT3G26090	AT3G05430	21952135:0018:HT
Q8H1F2	Q9S736	RGS1	OBE1	MPE11.27|MPE11.28	F17A17.12|MLP3.23	AT3G26090	AT3G07780	21952135:0018:HT
Q8H1F2	Q9S829	RGS1	NDHO	MPE11.27|MPE11.28	F25A4.15|F9E10.27	AT3G26090	AT1G74880	21952135:0018:HT
Q8H1F2	Q9SD20	RGS1	Q9SD20	MPE11.27|MPE11.28	F24M12.320	AT3G26090	AT3G51280	21952135:0018:HT
Q8H1F2	Q9SGQ0	RGS1	VOZ1	MPE11.27|MPE11.28	F1K23.24|F3M18.4	AT3G26090	AT1G28520	21952135:0018:HT
Q8H1F2	Q9SK86	RGS1	Q9SK86	MPE11.27|MPE11.28	F12K8.22	AT3G26090	AT1G22430	21952135:0018:HT
Q8H1F2	Q9SKT0	RGS1	THF1	MPE11.27|MPE11.28	F5H14.14	AT3G26090	AT2G20890	21952135:0018:HT
Q8H1F2	Q9SMU8	RGS1	PER34	MPE11.27|MPE11.28	F2K15.3|T2J13.40	AT3G26090	AT3G49120	21952135:0018:HT
Q8H1F2	Q9SN15	RGS1	F3A4.110	MPE11.27|MPE11.28		AT3G26090	AT3G50030	21952135:0018:HT
Q8H1F2	Q9SQR4	RGS1	T11I18.9	MPE11.27|MPE11.28		AT3G26090	AT3G03980	21952135:0018:HT
Q8H1F2	Q9SS94	RGS1	CDC48C	MPE11.27|MPE11.28	F4P13.15	AT3G26090	AT3G01610	21952135:0018:HT
Q8H1F2	Q9STZ2	RGS1	Q9STZ2	MPE11.27|MPE11.28	T21L8.50	AT3G26090	AT3G47300	21952135:0018:HT
Q8H1F2	Q9SU88	RGS1	T16L4.100	MPE11.27|MPE11.28		AT3G26090	AT4G29590	21952135:0018:HT
Q8H1F2	Q9SV88	RGS1	F24G24.130	MPE11.27|MPE11.28		AT3G26090	AT4G10330	21952135:0018:HT
Q8H1F2	Q9SX77	RGS1	SDH5	MPE11.27|MPE11.28	F16N3.26	AT3G26090	AT1G47420	21952135:0018:HT
Q8H1F2	Q9SX96	RGS1	F16N3.6	MPE11.27|MPE11.28		AT3G26090	AT1G47640	24833385:0090:HT
Q8H1F2	Q9SYH1	RGS1	RSH3	MPE11.27|MPE11.28	F15I1.23	AT3G26090	AT1G54130	21952135:0018:HT
Q8H1F2	Q9T052	RGS1	PLDGAMMA3	MPE11.27|MPE11.28	T26M18.50	AT3G26090	AT4G11840	24833385:0090:HT
Q8H1F2	Q9XEE6	RGS1	Q9XEE6	MPE11.27|MPE11.28	T07M07.3|T7M7.3	AT3G26090	AT2G40140	21952135:0018:HT
Q8H1F2	Q9ZPE7	RGS1	EXO	MPE11.27|MPE11.28	T3H13.3	AT3G26090	AT4G08950	21952135:0018:HT
Q8H1F2	Q9ZPY4	RGS1	Q9ZPY4	MPE11.27|MPE11.28		AT3G26090	AT2G46550	21952135:0018:HT
Q8H1F2	Q9ZV85	RGS1	GGH3	MPE11.27|MPE11.28	F9K20.29	AT3G26090	AT1G78670	21952135:0018:HT
Q8H1F2	Q9ZVN4	RGS1	Q9ZVN4	MPE11.27|MPE11.28	T7A14.14	AT3G26090	AT1G05000	21952135:0018:HT
Q8H1F3	Q9S7L6	Q8H1F3	Q9S7L6			AT1G15280	AT2G05250|AT2G05230	21798944:0397:HT
Q8H1F4	Q94JQ3	Q8H1F4	SHM3	T15F16.12	F8B4.220	AT4G08520	AT4G32520	21798944:0018:HT|21798944:0397:HT
Q8H1F4	Q96331	Q8H1F4	HSP23.6	T15F16.12	F24A6.40	AT4G08520	AT4G25200	21798944:0018:HT|21798944:0397:HT
Q8H1F4	Q9LMQ3	Q8H1F4	F7H2.15	T15F16.12		AT4G08520	AT1G15810	21798944:0018:HT|21798944:0397:HT
Q8H1F4	Q9M9W9	Q8H1F4	Q9M9W9	T15F16.12	F18C1.9	AT4G08520	AT3G05640	21798944:0018:HT|21798944:0397:HT
Q8H1G0	Q8L5Y6	GATA28	CAND1	F19C24.17|F5D21.22	T8K22.14	AT1G51600	AT2G02560	21798944:0397:HT
Q8H1G0	Q94BV2	GATA28	Q94BV2	F19C24.17|F5D21.22		AT1G51600	AT5G58575	21798944:0397:HT
Q8H1G0	Q9FNP4	GATA28	Q9FNP4	F19C24.17|F5D21.22		AT1G51600	AT5G61230	21798944:0397:HT
Q8H1G0	Q9FWY7	GATA28	IMPA6	F19C24.17|F5D21.22	T14P4.3	AT1G51600	AT1G02690	21798944:0018:HT|21798944:0397:HT
Q8H1G0	Q9LNJ5	GATA28	BHLH13	F19C24.17|F5D21.22	F6F3.7	AT1G51600	AT1G01260	28650476:1356:LC|21798944:0018:HT|21798944:0397:HT
Q8H1G0	Q9MBA1	GATA28	CAO	F19C24.17|F5D21.22	T18F15.7	AT1G51600	AT1G44446	21798944:0018:HT|21798944:0397:HT
Q8H1G0	Q9SGA0	GATA28	ACR6	F19C24.17|F5D21.22	F1C9.23|F28J7.32	AT1G51600	AT3G01990	21798944:0018:HT|21798944:0397:HT
Q8H1G0	Q9SSJ0	GATA28	F24K9.7	F19C24.17|F5D21.22		AT1G51600	AT3G11400	21798944:0018:HT|21798944:0397:HT
Q8H1G0	Q9ZVC9	GATA28	FRS3	F19C24.17|F5D21.22	T20P8.16	AT1G51600	AT2G27110	28650476:1356:LC|21798944:0018:HT|21798944:0397:HT
Q8H1G4	Q8H1G4	Q8H1G4	Q8H1G4			AT4G37560	AT4G37560	21798944:0397:HT
Q8H1G6	Q9LSF1	PTI11	OXI1	F12K11.1|F4H5.21	MJL12.21	AT1G06700	AT3G25250	21276203:0018:LC|17040918:0018:LC|17040918:0415:LC|17040918:0096:LC
Q8H1H8	Q9FGF3	Q8H1H8	Q9FGF3			AT1G15130	AT5G64430	21798944:0018:HT|21798944:0397:HT
Q8H1H8	Q9LVI4	Q8H1H8	TIFY6B		MEB5.8	AT1G15130	AT3G17860	21798944:0018:HT|21798944:0397:HT
Q8H1H8	Q9SZE4	Q8H1H8	VPS32.2		F19B15.190	AT1G15130	AT4G29160	21798944:0018:HT|22639582:0018:LC|21798944:0397:HT
Q8H1M0	Q9FVV9	Q8H1M0	NAP5	T19L18.16	F3I17.2	AT2G26030	AT1G71330	24833385:0090:HT
Q8H1N8	Q9C4Z8	Q8H1N8	F27M3_5			AT1G20880	AT1G31750	21798944:0018:HT|21798944:0397:HT
Q8H1N8	Q9LJH8	Q8H1N8	UBP1C		MAG2.6	AT1G20880	AT3G14100	21798944:0397:HT
Q8H1N8	Q9LKL2	Q8H1N8	APRR1		MFB13.16	AT1G20880	AT5G61380	21798944:0018:HT|21798944:0397:HT
Q8H1N8	Q9LUV4	Q8H1N8	FRL4A		MCB17.20	AT1G20880	AT3G22440	21798944:0018:HT|21798944:0397:HT
Q8H1P9	Q8LAZ7	MYB3R-3	CSN5B		F19G10.12	AT3G09370	AT1G22920	21798944:0018:HT|21798944:0397:HT
Q8H1P9	Q9FVU9	MYB3R-3	CSN5A		F3I17.12	AT3G09370	AT1G71230	21798944:0018:HT
Q8H1Q3	Q93Z00	Q8H1Q3	TCP14		F1P2.170	AT5G32440	AT3G47620	21798944:0397:HT
Q8H1Q3	Q94C33	Q8H1Q3	Q94C33		F24M12.220	AT5G32440	AT3G51180	21798944:0018:HT|21798944:0397:HT
Q8H1Q3	Q9S7H1	Q8H1Q3	PSAD1		T5J8.7	AT5G32440	AT4G02770	21798944:0018:HT|21798944:0397:HT
Q8H1Q3	Q9SA56	Q8H1Q3	PSAD2		F10O3_4	AT5G32440	AT1G03130	21798944:0018:HT|21798944:0397:HT
Q8H1R0	Q8H1R0	PYL10	PYL10	T13J8.30	T13J8.30	AT4G27920	AT4G27920	PDB_3UQH:0114:LC
